,STOCKS,BONDS,COMMODITIES,REAL-ESTATE,MMF,final_equity_return,max_drawdown,sharpe_ratio,volatility,final_equity_return_norm,max_drawdown_norm,sharpe_ratio_norm,volatility_norm,total_metric_growth,total_metric_balanced,total_metric_income
6961,25,5,30,5,35,107.31973885072277,-52.53539247994872,0.32945486899300336,0.17013026409235651,-0.4936770943798494,-0.4712501591074126,-0.3805569349819894,0.14628181609900867,-0.40369313116152605,-0.3856037604882252,-0.27740870605259565
6962,25,5,30,10,30,118.82399937707007,-52.87776330090327,0.3378784623106428,0.17272695947037695,-0.26697231303597063,-0.49953194640515225,-0.2858372184001879,0.1998222184162555,-0.25894978596896867,-0.27340750344206033,-0.2337218989416317
6963,25,5,30,15,25,130.01348103039518,-53.252532653247066,0.3424602407023308,0.17626318175169184,-0.04647061405594576,-0.5304900376325176,-0.23431707321552858,0.27273441490545114,-0.1247223165282084,-0.17710025658097442,-0.1955228873753445
6964,25,5,30,20,20,140.77688194255086,-53.74034109136643,0.3445488095957589,0.18027995041890377,0.16563467030530082,-0.5707858036398841,-0.21083200619160003,0.3555548382320359,-0.001129719293183562,-0.09442074446497797,-0.16502854610573459
6965,25,5,30,25,15,151.00267877044223,-54.3455880026114,0.3450607448472595,0.1844927980264731,0.36714584337242395,-0.6207826589756269,-0.2050755124837627,0.4424181483144315,0.11203952734317979,-0.023190101152650786,-0.14200904467115302
6966,25,5,30,30,10,160.58098625520182,-54.90962733220248,0.34459758531192064,0.18872862004310514,0.5558974888174976,-0.6673755324646101,-0.2102835440523797,0.5297551601312053,0.21655609618257676,0.040465290187989764,-0.1209783828817689
6967,25,5,30,35,5,169.4054703041234,-55.432182255193666,0.343547418245282,0.19288451773480694,0.729794170155825,-0.7105415567835613,-0.22209222511812565,0.6154442387526102,0.3119315389198055,0.09713179328174348,-0.10179459103331462
6968,25,5,30,40,0,177.37526943978474,-55.91632067093545,0.3421585987008984,0.19690159636534435,0.8868482951268986,-0.7505341579593823,-0.2377089089568166,0.6982710531103842,0.397471762145562,0.14691905887869067,-0.08450285218483033
6969,25,5,35,0,35,95.70360947490016,-53.12023827797879,0.2969678149740017,0.1727876448726574,-0.722586381002569,-0.5195617658493292,-0.7458600109049184,0.20107347063489536,-0.6044214295463066,-0.5977612432739969,-0.3789869789622485
6970,25,5,35,5,30,107.26070444714317,-53.25421481399232,0.3123809638015832,0.17274184668962567,-0.49484043569367214,-0.5306289937277399,-0.5725457216781961,0.20012917306126635,-0.44625281572019326,-0.4596980365195752,-0.3262124921307858
6971,25,5,35,10,25,118.59435791274527,-53.49598243305257,0.32269191500084365,0.17433648356410522,-0.2714976641298555,-0.5506003813555733,-0.45660347014076935,0.23300846284328122,-0.29993362021858233,-0.3416546269815052,-0.2804584972725485
6972,25,5,35,15,20,129.59585565020356,-53.76679693611119,0.3292872388587919,0.1769449659468496,-0.05470040599113042,-0.5729712076756814,-0.38244186439445627,0.28679189750863393,-0.16384008757450183,-0.2389148464192282,-0.2394489221711184
6973,25,5,35,20,15,140.1548365692955,-54.065732177196935,0.33327331314239333,0.18014686272859648,0.15337654558647518,-0.5976649677356483,-0.3376201580062685,0.3528107472066352,-0.03753560196837607,-0.14873718317339377,-0.2030496773352067
6974,25,5,35,25,10,150.16106079627713,-54.46217474966127,0.33546775480415936,0.1836648309777191,0.3505607861780735,-0.6304133908604495,-0.31294459682710846,0.42534656984938013,0.07819216138838936,-0.07038235491431413,-0.17336155462944913
6975,25,5,35,30,5,159.5062645579256,-54.91418522963709,0.3364500148831758,0.18731838812068805,0.534718852708855,-0.667752040852244,-0.30189950089409096,0.5006780550052293,0.1836204681837384,-0.0019958295347584643,-0.14883931749752297
6976,25,5,35,35,0,168.08605988560288,-55.39238175964173,0.3366217404621808,0.19099169224985885,0.7037936593234695,-0.7072538082937625,-0.2999685199504668,0.5764166967319838,0.27864640706694893,0.0575297067949968,-0.12841168719225546
